"long" "lat"
"1645" -53.8479441578942 3.9480570356782
"1646" -52.1253662580034 3.96372315920846
"1648" -52.9880063866888 4.85656190774507
"1649" -53.9260371466659 4.8704400996678
"1654" -57.986819523143 1.99972262178111
"1655" -57.0791923419733 2.13684957810104
"1659" -58.1247046217878 6.59207068148616
"1660" -58.9458322900394 1.90266166689747
"1662" -57.9583165119769 2.88746831306643
"1663" -58.955894470215 2.89029216446513
"1664" -59.6970157041334 2.87448424358717
"1665" -58.1655345158588 3.82581588671503
"1666" -58.955894470215 3.89029216339101
"1668" -58.0573465413487 4.96300467094561
"1669" -58.955894470215 4.89029216234535
"1671" -59.8007709395963 4.94904683745498
"1672" -57.9597762586858 5.88614460508548
"1673" -58.955894470215 5.89029216133488
"1674" -59.955894470215 5.89029216133489
"1675" -58.9769328681636 6.89292541509672
"1676" -59.9416278053988 6.88478064054239
"1677" -59.1216300254948 7.69188121616306
"1678" -59.8852308877998 7.78475117129804
"1680" -60.8249806650058 5.91147407749358
"1681" -60.7828522453473 6.5912903052115
"1684" -57.9001415223323 -26.9805978520629
"1685" -56.9446375457603 -27.0526379157714
"1686" -55.990705147093 -26.9995222742436
"1687" -56.955894470215 -26.1097078190113
"1688" -55.955894470215 -26.1097078190113
"1689" -56.955894470215 -25.1097078187281
"1690" -55.955894470215 -25.1097078187281
"1692" -55.058652541594 -26.0927173625372
"1696" -61.9427714550133 -22.096613879295
"1697" -61.8857375129422 -21.1280304764442
"1698" -61.741994322521 -20.203681617683
"1700" -59.8982350459193 -23.8759681584954
"1701" -61.7410162523682 -22.9032270623793
"1702" -60.9419245570754 -23.0940042311593
"1703" -59.955894470215 -23.1097078183186
"1704" -57.7579757496623 -26.2041895976078
"1706" -57.8487269480038 -24.9214484385273
"1707" -58.9414397613547 -24.0945027219694
"1708" -57.955894470215 -24.1097078184957
"1709" -58.955894470215 -23.1097078183186
"1710" -57.955894470215 -23.1097078183186
"1711" -56.955894470215 -23.1097078183186
"1712" -58.0451715822458 -22.189358683236
"1713" -54.9751578136475 -25.0943406855976
"1714" -56.955894470215 -24.1097078184957
"1715" -55.9569492566496 -24.1109237371332
"1716" -54.9382596481952 -24.2629068397665
"1717" -56.0201852213559 -23.1248524554558
"1719" -60.955894470215 -22.109707818201
"1720" -59.955894470215 -22.109707818201
"1721" -58.955894470215 -22.109707818201
"1722" -60.955894470215 -21.1097078181466
"1723" -59.955894470215 -21.1097078181466
"1724" -58.955894470215 -21.1097078181466
"1725" -60.955894470215 -20.1097078181588
"1726" -59.955894470215 -20.1097078181588
"1727" -58.9571772403167 -20.1111440482661
"1729" -56.9448558016718 -22.4140701406136
"1730" -58.1736879889361 -21.1094701343393
"1735" -70.7793354122249 -17.8394505840751
"1736" -70.1301850556191 -17.9390516023989
"1737" -71.8433179647436 -16.8667071842457
"1738" -70.9457698123003 -17.1015804961149
"1739" -69.9709573870924 -17.1023122997825
"1740" -71.955894470215 -16.1097078189213
"1741" -70.955894470215 -16.1097078189213
"1744" -73.8523026998788 -15.8587999807115
"1745" -72.9216279255111 -16.0612976965537
"1746" -74.8952588449255 -15.0453167085863
"1747" -73.955894470215 -15.1097078192973
"1748" -72.955894470215 -15.1097078192973
"1751" -69.955894470215 -16.1097078189213
"1753" -70.955894470215 -15.1097078192973
"1754" -69.955894470215 -15.1097078192973
"1756" -70.955894470215 -14.109707819748
"1757" -69.955894470215 -14.109707819748
"1758" -69.2161629776523 -14.090500664254
"1759" -70.955894470215 -13.1097078202725
"1760" -69.955894470215 -13.1097078202725
"1761" -71.955894470215 -15.1097078192973
"1762" -73.955894470215 -14.109707819748
"1763" -72.955894470215 -14.109707819748
"1764" -71.955894470215 -14.109707819748
"1765" -73.955894470215 -13.1097078202725
"1766" -72.955894470215 -13.1097078202725
"1767" -71.955894470215 -13.1097078202725
"1768" -73.955894470215 -12.1097078208691
"1769" -72.955894470215 -12.1097078208691
"1770" -71.955894470215 -12.1097078208691
"1772" -75.8312738864128 -14.0715750654796
"1773" -74.955894470215 -14.109707819748
"1775" -75.9136323916738 -13.0770496205858
"1776" -74.955894470215 -13.1097078202725
"1777" -76.7645840782296 -12.0255408964733
"1778" -75.955894470215 -12.1097078208691
"1779" -74.955894470215 -12.1097078208691
"1780" -69.1857972004705 -13.0853616488333
"1781" -69.955894470215 -12.1097078208691
"1782" -69.1516427690937 -12.1806022016195
"1783" -69.943911004682 -11.299751998859
"1785" -70.955894470215 -12.1097078208691
"1786" -73.955894470215 -11.1097078215356
"1787" -72.955894470215 -11.1097078215356
"1788" -71.955894470215 -11.1097078215356
"1789" -70.9814550352381 -11.1298481991113
"1790" -72.955894470215 -10.1097078222691
"1791" -72.0071492386965 -10.2367188900809
"1792" -70.9868845460042 -10.1858379312382
"1793" -73.150144245137 -9.21565064970015
"1795" -76.9450149977422 -11.0991990255577
"1796" -75.955894470215 -11.1097078215356
"1797" -74.955894470215 -11.1097078215356
"1798" -76.955894470215 -10.1097078222691
"1799" -75.955894470215 -10.1097078222691
"1800" -74.955894470215 -10.1097078222691
"1801" -73.955894470215 -10.1097078222691
"1802" -76.955894470215 -9.10970782306581
"1803" -75.955894470215 -9.10970782306582
"1804" -74.955894470215 -9.10970782306582
"1805" -73.955894470215 -9.10970782306581
"1806" -75.955894470215 -8.10970782392162
"1807" -74.955894470215 -8.10970782392161
"1808" -74.0275540445652 -8.15254925409845
"1809" -75.955894470215 -7.10970782483164
"1810" -74.955894470215 -7.10970782483165
"1811" -74.0921427061954 -7.06185984838138
"1812" -75.955894470215 -6.10970782579053
"1813" -74.955894470215 -6.10970782579052
"1814" -73.955894470215 -6.10970782579053
"1818" -73.2893838440765 -6.06266200356431
"1821" -77.8139956577335 -10.0560623459916
"1823" -77.9488407470702 -9.10424799791839
"1825" -78.8279120575121 -8.01647087981271
"1826" -77.955894470215 -8.10970782392161
"1827" -76.955894470215 -8.10970782392162
"1829" -78.955894470215 -7.10970782483164
"1830" -77.955894470215 -7.10970782483165
"1831" -76.955894470215 -7.10970782483165
"1832" -79.9455930121166 -6.09859129935231
"1834" -80.7216264940007 -5.98637036296059
"1835" -78.955894470215 -6.10970782579053
"1836" -77.955894470215 -6.10970782579053
"1837" -76.955894470215 -6.10970782579053
"1838" -79.9560059616963 -5.10998215150802
"1839" -78.9161623226662 -5.18598217456469
"1840" -77.955894470215 -5.10970782679239
"1841" -76.955894470215 -5.1097078267924
"1842" -80.0384417006467 -4.48602633281184
"1844" -77.9452255210297 -4.11846307229858
"1845" -80.7957391054296 -5.05658020189831
"1846" -80.789979527689 -4.2163624793802
"1847" -76.955894470215 -4.10970782783091
"1849" -77.7931867457694 -3.3207436581673
"1850" -76.927862016212 -3.1569343725267
"1853" -71.9716701497101 -4.08441518796381
"1854" -71.0309062953617 -3.9840500220621
"1856" -71.955894470215 -3.10970782889939
"1857" -75.955894470215 -5.1097078267924
"1858" -74.955894470215 -5.1097078267924
"1859" -73.955894470215 -5.10970782679239
"1860" -73.0551201399914 -5.03228319853203
"1861" -75.955894470215 -4.10970782783091
"1862" -74.955894470215 -4.10970782783091
"1863" -73.955894470215 -4.10970782783091
"1864" -72.955894470215 -4.10970782783091
"1865" -75.955894470215 -3.10970782889939
"1866" -74.955894470215 -3.10970782889939
"1867" -73.955894470215 -3.10970782889939
"1868" -72.955894470215 -3.10970782889939
"1869" -75.8218623185484 -2.23556183078474
"1870" -74.955894470215 -2.10970782999082
"1871" -73.9593266072599 -2.11292627423409
"1872" -73.134399437494 -2.30522006633415
"1874" -74.9162627012046 -1.13613735311008
"1875" -74.0953727015192 -1.30295841503506
"1876" -70.9614376607789 -3.10414379275475
"1882" -75.010662961478 -0.368664383313477
"1887" -55.961445981907 2.90642314043843
"1888" -56.8228345555678 2.94236911701474
"1889" -55.955894470215 3.89029216339101
"1890" -56.955894470215 3.89029216339101
"1894" -54.9443492688743 2.93012194732908
"1896" -54.955894470215 3.89029216339101
"1898" -54.9565312381193 4.89039202456102
"1900" -54.9539814946248 5.67574343463152
"1901" -55.955894470215 4.89029216234535
"1902" -56.9308315841161 4.87173798042879
"1903" -55.9365925408875 5.65324172398116
"1904" -56.8286683157644 5.66653010800513
"1906" -57.7038724278672 3.9678726144314
"1909" -57.8677187498159 -33.9746169497947
"1910" -56.934782939896 -34.0796261946425
"1911" -57.865032521719 -33.1513296061806
"1912" -56.955894470215 -33.1097078220004
"1913" -55.955894470215 -33.1097078220003
"1914" -57.6907222783761 -31.1580989800974
"1919" -55.955894470215 -34.10970782251
"1920" -54.955894470215 -34.10970782251
"1921" -54.0349227513914 -34.0454146074767
"1922" -54.955894470215 -33.1097078220003
"1923" -53.9696346491209 -33.1020929466888
"1925" -54.9560888834771 -32.1099868387722
"1927" -57.7988744459819 -32.1267648530759
"1928" -56.955894470215 -32.1097078215013
"1929" -55.955894470215 -32.1097078215013
"1930" -56.955894470215 -31.1097078210178
"1931" -56.00495401176 -31.2036041205516
"1933" -56.9602072466028 -30.3986489011008
"1935" -54.0722982458506 -32.2617759072128
"1939" -65.9851222785836 1.10831996525077
"1940" -64.0853484748807 2.04332818034931
"1941" -64.957659939555 1.89215115067544
"1942" -65.955894470215 1.89029216556066
"1946" -62.9622970946714 4.09981619350909
"1947" -61.1069552546209 4.96096808237848
"1948" -61.9564036058037 4.8908738352857
"1949" -62.955894470215 4.89029216234535
"1950" -64.2360639084284 2.80400723366912
"1951" -64.955894470215 2.89029216446513
"1952" -65.955894470215 2.89029216446513
"1953" -63.8824467099155 4.20600862872683
"1954" -64.9843856426201 3.8733027708432
"1955" -65.955894470215 3.89029216339101
"1956" -63.955894470215 4.89029216234535
"1957" -64.955894470215 4.89029216234536
"1958" -65.955894470215 4.89029216234535
"1959" -63.955894470215 5.89029216133488
"1964" -61.955894470215 5.89029216133488
"1965" -62.955894470215 5.89029216133489
"1966" -61.0485856511969 6.99018672134251
"1967" -61.955894470215 6.89029216036606
"1968" -62.955894470215 6.89029216036606
"1969" -60.988626849942 7.9167471284688
"1970" -61.955894470215 7.89029215944484
"1971" -62.955894470215 7.89029215944485
"1972" -61.955894470215 8.8902921585767
"1973" -64.955894470215 5.89029216133488
"1974" -65.955894470215 5.89029216133489
"1975" -63.955894470215 6.89029216036606
"1976" -64.955894470215 6.89029216036606
"1977" -65.955894470215 6.89029216036605
"1978" -63.955894470215 7.89029215944484
"1979" -64.955894470215 7.89029215944484
"1980" -65.955894470215 7.89029215944484
"1981" -63.955894470215 8.8902921585767
"1982" -64.955894470215 8.89029215857669
"1983" -61.1044774002147 8.85107370335215
"1985" -62.955894470215 8.8902921585767
"1986" -61.9826402611567 9.64522701768137
"1987" -62.9724355416184 9.87370297110624
"1988" -63.9516068527128 9.88632377695568
"1993" -65.955894470215 8.8902921585767
"1994" -64.9394890951191 9.7614135215178
"1995" -65.9826342629706 9.85226602801256
"1996" -66.955894470215 9.89029215776662
"2004" -66.7684911110519 1.9343289230992
"2005" -66.9365065910004 2.89578026604382
"2007" -66.9470636355222 3.89826149164659
"2009" -66.955894470215 4.89029216234535
"2010" -67.6417582758073 4.88481639724133
"2011" -66.9542860477723 5.89000821890398
"2015" -69.8556223037418 7.02089799557076
"2016" -66.955894470215 6.89029216036606
"2017" -67.955894470215 6.89029216036606
"2018" -68.955894470215 6.89029216036605
"2019" -66.955894470215 7.89029215944484
"2020" -67.955894470215 7.89029215944484
"2021" -68.955894470215 7.89029215944484
"2022" -66.955894470215 8.8902921585767
"2023" -67.955894470215 8.8902921585767
"2024" -68.955894470215 8.8902921585767
"2025" -69.955894470215 8.89029215857669
"2026" -70.9674325035422 7.21018987202311
"2028" -69.955894470215 7.89029215944484
"2029" -70.955894470215 7.89029215944484
"2030" -71.9397032844918 7.88164448941145
"2032" -70.9224502236543 8.85477717032735
"2033" -71.9946450965253 8.85307055728886
"2034" -72.7298300223356 9.08833164440498
"2035" -70.8288146755196 9.93858104859567
"2036" -72.1945767984974 9.91803338435934
"2037" -72.7388524371787 9.84123987605187
"2038" -70.9117739917466 10.7626486527476
"2039" -72.0558529511028 10.8071342844998
"2043" -67.955894470215 9.89029215776661
"2044" -68.955894470215 9.89029215776661
"2045" -69.955894470215 9.89029215776662
"2047" -68.9676785514925 10.8768828708253
"2048" -69.9486764319081 10.8820716793107
"2051" -69.9558719219411 11.7488737832698
