"" "" "DR"
"996" -48.955894470215 -7.10970782483165 0.3484105115579
"997" -49.955894470215 -6.10970782579053 0.338251880452273
"998" -48.955894470215 -6.10970782579053 0.356288700255921
"999" -47.955894470215 -8.10970782392162 0.383182394772773
"1000" -46.955894470215 -8.10970782392162 0.377248481229979
"1001" -45.955894470215 -8.10970782392162 0.380806168234594
"1002" -47.955894470215 -7.10970782483164 0.367546870199613
"1003" -46.955894470215 -7.10970782483165 0.377248481229979
"1004" -45.955894470215 -7.10970782483164 0.377248481229979
"1005" -46.955894470215 -6.10970782579053 0.357704075513529
"1006" -45.955894470215 -6.10970782579053 0.405744069377677
"1007" -46.955894470215 -5.10970782679239 0.357704075513529
"1008" -45.955894470215 -5.10970782679239 0.357704075513529
"1009" -43.955894470215 -8.10970782392161 0.380806168234594
"1010" -42.955894470215 -8.10970782392162 0.43054547250495
"1011" -44.955894470215 -7.10970782483164 0.384284220674618
"1012" -43.955894470215 -7.10970782483165 0.402788721452164
"1013" -42.955894470215 -7.10970782483165 0.402788721452164
"1014" -44.955894470215 -6.10970782579053 0.402788721452164
"1015" -43.955894470215 -6.10970782579052 0.402788721452164
"1016" -42.955894470215 -6.10970782579053 0.402788721452164
"1017" -44.955894470215 -5.10970782679239 0.377248481343514
"1018" -43.955894470215 -5.1097078267924 0.402788721452164
"1019" -47.955894470215 -6.10970782579053 0.3484105115579
"1020" -49.955894470215 -5.1097078267924 0.338251880452273
"1021" -48.955894470215 -5.10970782679239 0.356288700255921
"1022" -47.955894470215 -5.1097078267924 0.3484105115579
"1023" -49.955894470215 -4.10970782783091 0.32054207881759
"1024" -48.955894470215 -4.10970782783091 0.334110570941446
"1025" -47.955894470215 -4.10970782783091 0.356288700255921
"1026" -49.955894470215 -3.10970782889939 0.32054207881759
"1027" -48.955894470215 -3.10970782889939 0.334110570941446
"1028" -47.955894470215 -3.10970782889939 0.334110570941446
"1029" -42.955894470215 -5.10970782679239 0.402788721452164
"1030" -44.955894470215 -4.10970782783091 0.377248481343514
"1031" -43.955894470215 -4.10970782783091 0.377248481343514
"1032" -42.955894470215 -4.10970782783091 0.402788721452164
"1033" -44.9965249018874 -3.13317266299455 0.344515603859028
"1034" -43.9400734267312 -3.1295600485009 0.377248481343514
"1035" -42.9616948835662 -3.11613556002846 0.377248481343514
"1036" -45.0037712290187 -2.14042772293326 0.357704075513529
"1037" -46.955894470215 -4.10970782783091 0.357704075513529
"1038" -45.955894470215 -4.10970782783091 0.357704075513529
"1039" -46.955894470215 -3.10970782889939 0.323709502655374
"1040" -45.955894470215 -3.10970782889939 0.357704075513529
"1041" -46.955894470215 -2.10970782999082 0.323709502655374
"1042" -45.955894470215 -2.10970782999082 0.366874826899631
"1043" -46.9960069171747 -1.18717095950111 0.323709502655374
"1044" -46.0392520141185 -1.36711085358358 0.366874826899631
"1045" -49.9547278513396 -2.13520989069899 0.32054207881759
"1046" -48.9204091717825 -2.15144359088615 0.334110570941446
"1047" -47.955894470215 -2.10970782999082 0.334110570941446
"1048" -49.955894470215 -1.10970783109795 0.296830923290697
"1049" -49.055625957902 -1.0419138797059 0.334110570941446
"1050" -47.9058594183608 -1.16175663693066 0.334110570941446
"1051" -49.9888035638126 -0.386955346557325 0.329945493821022
"1052" -48.976007043274 -0.399500379606539 0.3484105115579
"1053" -42.955894470215 -12.1097078208691 0.337278159378824
"1054" -41.955894470215 -12.1097078208691 0.372026246696425
"1055" -40.955894470215 -12.1097078208691 0.372026246696425
"1056" -41.955894470215 -11.1097078215356 0.382863138784196
"1057" -40.955894470215 -11.1097078215356 0.382863138784196
"1058" -41.955894470215 -10.1097078222691 0.345936000942918
"1059" -40.955894470215 -10.1097078222691 0.371179352540002
"1060" -41.955894470215 -9.10970782306582 0.48981208035322
"1061" -40.955894470215 -9.10970782306582 0.371179352540002
"1062" -41.955894470215 -8.10970782392162 0.440299489575171
"1063" -35.9672534312615 -9.0985864406704 0.349230226780726
"1064" -36.955894470215 -8.10970782392162 0.349230226780726
"1065" -35.955894470215 -8.10970782392162 0.349230226780726
"1066" -35.1711282215657 -8.07681071743219 0.349230226780726
"1067" -35.955894470215 -7.10970782483164 0.349230226780726
"1068" -35.1496835753275 -7.13109174622081 0.349230226780726
"1069" -35.955894470215 -6.10970782579053 0.34634927546664
"1070" -35.2631665910554 -6.17584311400749 0.362953835276125
"1071" -35.9645007287983 -5.34955824834868 0.338146787720365
"1072" -40.955894470215 -8.10970782392161 0.414478280063674
"1073" -39.955894470215 -8.10970782392162 0.343953966045047
"1074" -41.955894470215 -7.10970782483164 0.402788721452164
"1075" -40.955894470215 -7.10970782483165 0.414478280063674
"1076" -39.955894470215 -7.10970782483165 0.414478280063674
"1077" -41.955894470215 -6.10970782579053 0.402788721452164
"1078" -40.955894470215 -6.10970782579053 0.387522841546418
"1079" -39.955894470215 -6.10970782579053 0.387522841546418
"1080" -41.955894470215 -5.10970782679239 0.402788721452164
"1081" -40.955894470215 -5.1097078267924 0.387522841546418
"1082" -38.955894470215 -8.10970782392162 0.36125214812763
"1083" -37.955894470215 -8.10970782392162 0.339027966964819
"1084" -38.955894470215 -7.10970782483164 0.343953966045047
"1085" -37.955894470215 -7.10970782483164 0.340723929019181
"1086" -36.955894470215 -7.10970782483164 0.349230226780726
"1087" -38.955894470215 -6.10970782579053 0.414478280063674
"1088" -37.955894470215 -6.10970782579053 0.338146787720365
"1089" -36.955894470215 -6.10970782579052 0.351200638757399
"1090" -38.955894470215 -5.10970782679239 0.387522841546418
"1091" -37.9574156292156 -5.1114449929955 0.391860429607901
"1092" -39.955894470215 -5.10970782679239 0.387522841546418
"1093" -41.955894470215 -4.10970782783091 0.372924022753253
"1094" -40.955894470215 -4.10970782783091 0.372924022753253
"1095" -39.955894470215 -4.10970782783091 0.372924022753253
"1096" -41.9743828888579 -3.19103822122903 0.372924022753253
"1097" -40.9430731914725 -3.24161133283284 0.372924022753253
"1098" -39.9959907963873 -3.25229364467397 0.372924022753253
"1099" -37.0107482708844 -5.25897186329628 0.338146787720365
"1100" -38.964448827016 -4.11983157029452 0.387522841546418
"1101" -38.1719442048848 -4.33484904715212 0.364037473478348
"1102" -50.23239675901 1.12851557169563 0.267291866179954
"1103" -66.955894470215 -7.10970782483165 0.280015774467014
"1104" -68.955894470215 -6.10970782579053 0.290402771433507
"1105" -67.955894470215 -6.10970782579053 0.290402771433507
"1106" -66.955894470215 -6.10970782579053 0.280015774467014
"1107" -68.955894470215 -5.1097078267924 0.290590964068507
"1108" -67.955894470215 -5.10970782679239 0.280015774467014
"1109" -66.955894470215 -5.10970782679239 0.285957002264809
"1110" -68.955894470215 -4.10970782783091 0.290130985339704
"1111" -67.955894470215 -4.10970782783091 0.297856261878663
"1112" -66.955894470215 -4.10970782783091 0.297856261878663
"1113" -71.955894470215 -6.10970782579053 0.290825409893765
"1114" -70.955894470215 -6.10970782579053 0.290402771433507
"1115" -69.955894470215 -6.10970782579052 0.290402771433507
"1116" -71.9303108840562 -5.1398772666946 0.290402771433507
"1117" -70.955894470215 -5.10970782679239 0.290402771433507
"1118" -69.955894470215 -5.1097078267924 0.290402771433507
"1119" -70.8546641904334 -4.43757059206099 0.280015774467014
"1120" -69.8368142465514 -4.21879918026551 0.290130985339704
"1121" -68.955894470215 -3.10970782889939 0.290130985339704
"1122" -67.955894470215 -3.10970782889939 0.297856261878663
"1123" -66.955894470215 -3.10970782889939 0.297856261878663
"1124" -68.955894470215 -2.10970782999081 0.30797885684421
"1125" -67.955894470215 -2.10970782999082 0.297856261878663
"1126" -66.955894470215 -2.10970782999082 0.297856261878663
"1127" -68.9421914303462 -1.10558146142704 0.30797885684421
"1128" -67.955894470215 -1.10970783109795 0.307976438320732
"1129" -66.955894470215 -1.10970783109794 0.301072589650658
"1130" -68.955894470215 -0.109707832213411 0.307976438320732
"1131" -67.955894470215 -0.10970783221341 0.280277315458752
"1132" -66.955894470215 -0.109707832213423 0.280277315458752
"1133" -67.0101756382649 0.814494632415334 0.280087805634948
"1134" -67.955894470215 0.890292166670287 0.280277315458752
"1135" -68.9107531623264 0.898041332771683 0.307976438320732
"1136" -67.8989987084346 1.65248316785805 0.280087805634948
"1137" -68.9553648596641 1.559164231518 0.307976438320732
"1138" -69.7247839981228 -0.0269830757094392 0.307976438320732
"1139" -73.5565393909548 -52.3531468317362 0.368547549442873
"1140" -72.9314489228356 -52.3176439489651 0.332934559637064
"1141" -72.8773608685537 -53.8156475918083 0.369409308282443
"1142" -71.9191176836902 -54.0687861866044 0.340728391112401
"1143" -72.7306461281129 -53.1291463073646 0.369409308282443
"1144" -71.8976917410297 -53.4143982726512 0.340728391112401
"1145" -71.1019885175033 -53.0777396056708 0.340728391112401
"1146" -69.9105339252702 -53.0858883528689 0.365808361492169
"1147" -72.0067960292822 -52.1891226298679 0.316505392482573
"1148" -74.6720202767797 -49.8208473057837 0.405241456172172
"1149" -74.8167241244614 -49.22124471653 0.315324719995451
"1150" -73.8917270362973 -47.1140599230692 0.306408346507088
"1151" -74.6525552215052 -50.9377818597701 0.405241456172172
"1152" -73.7258335408964 -51.0752712189303 0.368547549442873
"1153" -72.9532327106257 -51.1182025287488 0.332934559637064
"1154" -73.9106114392978 -50.1080863950858 0.355207415645673
"1155" -70.9535381778881 -52.3047988132151 0.317481306169376
"1156" -70.0172726805722 -52.2935812990372 0.35846403760138
"1157" -73.9102272167826 -49.0665498130218 0.314546725063997
"1158" -73.0722812198642 -48.8317371156441 0.294572348377022
"1159" -75.2848107552664 -48.3539074844008 0.315324719995451
"1160" -73.9093056307138 -48.3172594709536 0.314546725063997
"1161" -72.9611935528915 -48.1038263185765 0.294572348377022
"1162" -72.955894470215 -47.1097078283931 0.277557033608712
"1163" -72.177334860238 -46.998725118117 0.277557033608712
"1164" -74.8255959680519 -46.2797230351485 0.370837489160197
"1165" -74.0584181022887 -46.2851415368469 0.325690259078598
"1166" -72.9480107325367 -46.1155812600085 0.295628432463906
"1167" -72.0842890229199 -46.1134169604616 0.291185427036232
"1168" -73.927841436461 -45.1267064422029 0.313486745735705
"1169" -72.8724721407369 -45.1979256208356 0.295628432463906
"1170" -71.9991382586905 -45.1279527347883 0.291185427036232
"1171" -72.7530628342211 -44.0576601911681 0.284337005140315
"1172" -72.0565046535137 -44.1261548189692 0.298385026754377
"1173" -73.9321875450343 -43.0118221127111 0.292583247230566
"1174" -72.6951571791756 -43.1675225016561 0.288839110355324
"1175" -72.1808574607114 -43.1783268633241 0.314344283997285
"1176" -73.8223799848146 -42.2092737100821 0.288839110355324
"1177" -72.6284691365862 -42.4207874162492 0.288839110355324
"1178" -72.150969967365 -42.0479860149049 0.308239641469737
"1179" -73.6600454114317 -41.1005596147067 0.313486745735705
"1180" -72.9577621387674 -41.0940157456275 0.284337005140315
"1181" -72.9456103053454 -40.1178666138888 0.28112121561259
"1182" -72.1599731443651 -41.1134535224039 0.295628432463906
"1183" -72.086794876837 -40.0905401221214 0.291185427036232
"1184" -72.8879814673418 -39.0853453009608 0.29199899601824
"1185" -71.9589931947822 -39.1061062326867 0.292769660334286
"1186" -72.95490054496 -38.1097022714685 0.29199899601824
"1187" -71.955894470215 -38.1097078245652 0.296577383066489
"1188" -71.2400501610074 -38.1787164381463 0.298385026754377
"1189" -71.955894470215 -37.1097078240573 0.296577383066489
"1190" -71.294164817736 -37.0929325903094 0.308239641469737
"1191" -71.0098324212307 -36.0445937950961 0.302338443656442
"1192" -72.8743113093015 -37.1624809081443 0.29199899601824
"1193" -72.6392198998961 -36.2178254469667 0.30895740054898
"1194" -71.955894470215 -36.1097078235428 0.296577383066489
"1195" -71.8779575491206 -35.1612409895742 0.342461977690137
"1196" -70.9605679187824 -35.1079512998526 0.347185603284955
"1197" -71.7011981012517 -34.1879415699061 0.378373058229681
"1198" -70.955894470215 -34.10970782251 0.332706325317607
"1199" -70.1829278087243 -34.0611376712739 0.315320441973051
"1200" -70.9552902907251 -33.1101303435699 0.324004009686445
"1201" -70.2007739607195 -33.1800867208267 0.327357785161952
"1202" -70.9555041468272 -32.1107615566525 0.356659504932081
"1203" -70.9734646730562 -31.098502511916 0.356659504932081
"1204" -69.9493936953848 -54.7234658482385 0.456847406486983
"1205" -68.8568652552928 -55.1798831750601 0.399206502808017
"1206" -67.8452629676119 -55.0613606550672 0.399206502808017
"1207" -70.6408341544974 -53.9373448046477 0.340728391112401
"1208" -69.754300172206 -53.9197071701218 0.365808361492169
"1209" -69.002592519111 -54.0717048539908 0.399206502808017
"1210" -69.0209586530178 -53.1166611799757 0.365808361492169
"1211" -69.8727580642448 -19.0936063282109 0.30005473613004
"1212" -69.774617819705 -18.2328967248699 0.378184729045157
"1213" -70.9234668347254 -30.1281629958362 0.356659504932081
"1214" -70.1897568204273 -30.065134409171 0.332848488326875
"1215" -70.9236740981476 -29.1052751365847 0.341128906533792
"1216" -70.1386646400239 -29.0573167751409 0.35458217526968
"1217" -70.8070946574404 -28.1439647567545 0.377455769020022
"1218" -69.977645532901 -28.0898284230705 0.35458217526968
"1219" -70.6639795153996 -27.1582111185281 0.488901595809065
"1220" -69.955894470215 -27.1097078193406 0.35458217526968
"1221" -69.0325905805283 -27.0369119181423 0.283269656658772
"1222" -69.955894470215 -26.1097078190113 0.321478579526195
"1223" -68.9764034297767 -26.0988606437028 0.283269656658772
"1224" -68.9882511215746 -25.1052195536652 0.321478579526195
"1225" -69.954412254869 -25.109464762919 0.350673969155136
"1226" -69.9530908736832 -24.1121211718246 0.350673969155136
"1227" -68.955876512961 -24.1097122260203 0.313232398336882
"1228" -68.0099611555485 -23.962586590297 0.275231939281441
"1229" -67.992725338829 -23.1561202571104 0.322854376970119
"1230" -69.9197530979068 -23.1286590760871 0.350673969334754
"1231" -68.955894470215 -23.1097078183186 0.327954568702926
"1232" -69.830527398674 -22.1263993327029 0.406010837274832
"1233" -68.955894470215 -22.109707818201 0.327954568702926
"1234" -68.211888052545 -22.1604090224008 0.315474044927032
"1235" -69.7932100124735 -21.091704076651 0.406010837274832
"1236" -68.9661924926391 -21.116967351259 0.31868788740375
"1237" -69.8054949057376 -20.112638333948 0.406010837274832
"1238" -69.04474736868 -20.1008902499921 0.307399385456822
"1239" -69.0708881840335 -19.1881050776977 0.296128246687063
"1240" -72.839479799641 -1.98393682123806 0.302204247476937
"1241" -73.8229827378713 -0.925558589464367 0.307151800389696
"1242" -72.955894470215 -1.10970783109795 0.307151800389696
"1243" -70.0147136571205 -3.15509488454874 0.290130985339704
"1244" -71.9923583427365 -1.97810351242891 0.297056936799817
"1245" -70.943717303146 -1.97564942736 0.297056936799817
"1246" -69.9929096392314 -2.08326584150495 0.297056936799817
"1247" -71.955894470215 -1.10970783109795 0.297056936799817
"1248" -70.955894470215 -1.10970783109795 0.297056936799817
"1249" -69.9717924749709 -1.12249603568337 0.297056936799817
"1250" -71.955894470215 -0.109707832213413 0.297056936799817
"1251" -70.955894470215 -0.109707832213415 0.292131579143644
"1252" -74.8882410065881 0.0805872782152234 0.307151800389696
"1253" -73.9531961535712 -0.107298635049388 0.307151800389696
"1254" -72.955894470215 -0.109707832213412 0.297056936799817
"1255" -72.955894470215 0.890292166670284 0.27430993342163
"1256" -73.955894470215 0.890292166670284 0.289728866600698
"1257" -74.955894470215 0.890292166670287 0.289728866600698
"1258" -75.9541325844837 0.892921010101463 0.259378260485554
"1259" -72.955894470215 1.89029216556066 0.27430993342163
"1260" -73.955894470215 1.89029216556066 0.285699966760162
"1261" -68.0072460692975 2.11363015057427 0.280087805634948
"1262" -68.9543992972344 2.05913750321375 0.283718773771079
"1263" -68.0019628880657 2.88683781595969 0.280087805634948
"1264" -70.1702786965849 -0.186444442252686 0.307976438320732
"1265" -70.0545111494677 0.901714186592781 0.307976438320732
"1266" -70.955894470215 0.890292166670284 0.297054820591774
"1267" -71.955894470215 0.890292166670283 0.292131579143644
"1268" -70.0049138688547 1.94272831136097 0.307976438320732
"1269" -70.955894470215 1.89029216556066 0.297054820591774
"1270" -71.955894470215 1.89029216556066 0.27430993342163
"1271" -69.955894470215 2.89029216446513 0.292046205966847
"1272" -70.955894470215 2.89029216446513 0.262797563492708
"1273" -71.955894470215 2.89029216446513 0.261792371899297
"1274" -74.955894470215 1.89029216556066 0.273700409145153
"1275" -75.955894470215 1.89029216556066 0.255988971964531
"1276" -72.955894470215 2.89029216446513 0.261792371899297
"1277" -73.955894470215 2.89029216446513 0.24764713377542
"1278" -74.955894470215 2.89029216446513 0.238396603967102
"1279" -75.955894470215 2.89029216446513 0.269959946002819
"1280" -72.955894470215 3.89029216339101 0.250267367610369
"1281" -73.955894470215 3.89029216339102 0.240717754855322
"1282" -74.955894470215 3.89029216339101 0.239053376105768
"1283" -75.955894470215 3.89029216339101 0.272371986483652
"1284" -76.9558901592613 0.890294145088534 0.335573504171917
"1285" -77.875152426141 1.09936840786129 0.345472332614417
"1286" -76.955894470215 1.89029216556066 0.289454541991316
"1287" -77.955894470215 1.89029216556066 0.313899706047491
"1288" -76.9545013328561 2.88906657447176 0.278234867189391
"1289" -77.8126337661637 2.64671106950833 0.293935722540186
"1290" -76.8902600451269 3.91099252385134 0.282275540518661
"1291" -76.904018736725 4.89634517590689 0.287193452009416
"1292" -76.9156306524785 5.89298388632482 0.260655619021263
"1293" -76.942690674636 6.90050120559292 0.238284593861316
"1294" -68.955894470215 2.89029216446513 0.268071821868163
"1295" -68.032127254877 3.84444750250868 0.266368913767271
"1296" -68.955894470215 3.89029216339101 0.254965180074322
"1297" -68.1408029816354 4.89359288756702 0.270135013435115
"1298" -68.955894470215 4.89029216234535 0.270135013435115
"1299" -67.9971334881804 5.83380233308454 0.270135013435115
"1300" -68.9497989189564 5.77382029915001 0.270135013435115
"1301" -69.955894470215 3.89029216339101 0.254965180074322
"1302" -70.955894470215 3.89029216339101 0.260137815843477
"1303" -71.955894470215 3.89029216339101 0.255445167079548
"1304" -69.955894470215 4.89029216234535 0.267602330689234
"1305" -70.955894470215 4.89029216234536 0.267602330689234
"1306" -71.955894470215 4.89029216234536 0.252124506765009
"1307" -69.9668645845239 5.87959557666644 0.267602330689234
"1308" -70.955894470215 5.89029216133488 0.27057705324823
"1309" -71.955894470215 5.89029216133488 0.266882185909151
"1310" -70.1411924818797 6.64649856463371 0.27057705324823
"1311" -72.955894470215 4.89029216234536 0.247345389085365
"1312" -73.955894470215 4.89029216234535 0.235528685210881
"1313" -74.955894470215 4.89029216234536 0.263322288918158
"1314" -75.955894470215 4.89029216234535 0.266148828633226
"1315" -72.955894470215 5.89029216133489 0.259299939026339
"1316" -73.955894470215 5.89029216133488 0.250245172546459
"1317" -74.955894470215 5.89029216133489 0.258209160679439
"1318" -75.955894470215 5.89029216133488 0.266148828633226
"1319" -73.955894470215 6.89029216036607 0.245965349553761
"1320" -74.955894470215 6.89029216036605 0.247892078632529
"1321" -70.9474896767149 6.71268265771142 0.27057705324823
"1322" -72.0060011334291 6.78354048733969 0.252014675625326
"1323" -72.955894470215 6.89029216036606 0.266572194182716
"1324" -72.9589719064375 7.89176781529985 0.237324794997755
"1325" -73.0728114642459 8.78777752036653 0.220701491254592
"1326" -75.955894470215 6.89029216036606 0.261485933379014
"1327" -73.955894470215 7.89029215944484 0.23368237270047
"1328" -74.955894470215 7.89029215944485 0.236642746017352
"1329" -75.955894470215 7.89029215944484 0.222752231835009
"1330" -73.955894470215 8.8902921585767 0.236602159375025
"1331" -74.955894470215 8.8902921585767 0.228970879146618
"1332" -75.9019590179865 8.84480363286088 0.228970879146618
"1333" -73.955894470215 9.89029215776662 0.221530116285259
"1334" -74.955894470215 9.89029215776661 0.228970879146618
"1335" -73.2189048765132 9.94996348534354 0.198356624702923
"1336" -73.0157158504833 10.9292739983858 0.198356624702923
"1337" -71.9316650847533 11.8975783462588 0.184305312294367
"1338" -73.9275246929396 10.8162985510193 0.186924397200381
"1339" -74.8894603775131 10.6759739065044 0.241048873014907
"1340" -76.9052378719563 7.82720590408749 0.221679753292046
"1341" -79.8764588542014 -4.04834916403861 0.331874707422474
"1342" -78.9986480240958 -4.0870287155119 0.321145907362542
"1343" -79.7253687320437 -3.19743075803825 0.31095055362446
"1344" -78.955894470215 -3.10970782889939 0.308989325320081
"1345" -78.0773384486731 -2.95065293732958 0.333929815160462
"1346" -78.955894470215 -2.10970782999082 0.307198602267482
"1347" -77.955894470215 -2.10970782999082 0.311214531670326
"1348" -76.9623279540185 -2.10272318693115 0.292642429551127
"1349" -78.955894470215 -1.10970783109795 0.295990616021068
"1350" -77.955894470215 -1.10970783109794 0.302821322736167
"1351" -76.1683362993565 -1.90901513734837 0.286513487012664
"1352" -75.9655206135118 -1.10070095976931 0.286513487012664
"1353" -76.0234828825643 -0.182199839208131 0.289584829618421
"1354" -79.9573663294889 -2.0843153263755 0.305612464314057
"1355" -79.9548956933953 -1.11078385429598 0.252323259942744
"1356" -79.8639630733141 -0.171776330492215 0.278105659123362
"1357" -79.7304142548179 0.662764743564594 0.275699061700958
"1358" -76.955894470215 -1.10970783109795 0.270115154764797
"1359" -78.955894470215 -0.109707832213416 0.316356135811461
"1360" -77.955894470215 -0.109707832213414 0.303030281538458
"1361" -76.9703464348021 -0.152888916971302 0.324039344333874
"1362" -78.0477951693661 0.648856555100484 0.330092989199641
"1363" -78.9269330177804 0.80538644524058 0.325216701334414
"1364" -52.973947458666 2.90528245618475 0.254271886129247
"1365" -53.8473145394322 2.85500141261606 0.269200480760727
"1366" -52.955894470215 3.89029216339101 0.254271886129247
"1367" -53.8479441578942 3.9480570356782 0.26478257314121
"1368" -52.1253662580034 3.96372315920846 0.254271886129247
"1369" -52.9880063866888 4.85656190774507 0.254271886129247
"1370" -53.9260371466659 4.8704400996678 0.26478257314121
"1371" -57.986819523143 1.99972262178111 0.26478257314121
"1372" -57.0791923419733 2.13684957810104 0.26478257314121
"1373" -58.1247046217878 6.59207068148616 0.26478257314121
"1374" -58.9458322900394 1.90266166689747 0.26478257314121
"1375" -57.9583165119769 2.88746831306643 0.26478257314121
"1376" -58.955894470215 2.89029216446513 0.26478257314121
"1377" -59.6970157041334 2.87448424358717 0.26478257314121
"1378" -58.1655345158588 3.82581588671503 0.26478257314121
"1379" -58.955894470215 3.89029216339101 0.26478257314121
"1380" -58.0573465413487 4.96300467094561 0.26478257314121
"1381" -58.955894470215 4.89029216234535 0.26478257314121
"1382" -59.8007709395963 4.94904683745498 0.256503578967295
"1383" -57.9597762586858 5.88614460508548 0.26478257314121
"1384" -58.955894470215 5.89029216133488 0.26478257314121
"1385" -59.955894470215 5.89029216133489 0.256503578967295
"1386" -58.9769328681636 6.89292541509672 0.26478257314121
"1387" -59.9416278053988 6.88478064054239 0.265915876814502
"1388" -59.1216300254948 7.69188121616306 0.26478257314121
"1389" -59.8852308877998 7.78475117129804 0.265351352829533
"1390" -60.8249806650058 5.91147407749358 0.255301881914844
"1391" -60.7828522453473 6.5912903052115 0.265351352829533
"1392" -57.9001415223323 -26.9805978520629 0.396767564084866
"1393" -56.9446375457603 -27.0526379157714 0.378678507837356
"1394" -55.990705147093 -26.9995222742436 0.399409226908383
"1395" -56.955894470215 -26.1097078190113 0.347326460143826
"1396" -55.955894470215 -26.1097078190113 0.379571945316506
"1397" -56.955894470215 -25.1097078187281 0.355846498750354
"1398" -55.955894470215 -25.1097078187281 0.397236924375347
"1399" -55.058652541594 -26.0927173625372 0.389180829577673
"1400" -61.9427714550133 -22.096613879295 0.432240550686635
"1401" -61.8857375129422 -21.1280304764442 0.432240550686635
"1402" -61.741994322521 -20.203681617683 0.404898539585631
"1403" -59.8982350459193 -23.8759681584954 0.453725472089842
"1404" -61.7410162523682 -22.9032270623793 0.48394188837273
"1405" -60.9419245570754 -23.0940042311593 0.451309297333761
"1406" -59.955894470215 -23.1097078183186 0.40827981252613
"1407" -57.7579757496623 -26.2041895976078 0.367788329589903
"1408" -57.8487269480038 -24.9214484385273 0.386482460845203
"1409" -58.9414397613547 -24.0945027219694 0.387539126237002
"1410" -57.955894470215 -24.1097078184957 0.373062347334738
"1411" -58.955894470215 -23.1097078183186 0.404434409701234
"1412" -57.955894470215 -23.1097078183186 0.370631670489017
"1413" -56.955894470215 -23.1097078183186 0.341629272305793
"1414" -58.0451715822458 -22.189358683236 0.361139983026703
"1415" -54.9751578136475 -25.0943406855976 0.38853458370419
"1416" -56.955894470215 -24.1097078184957 0.350849257800385
"1417" -55.9569492566496 -24.1109237371332 0.413960156247431
"1418" -54.9382596481952 -24.2629068397665 0.410641081942426
"1419" -56.0201852213559 -23.1248524554558 0.338390547322955
"1420" -60.955894470215 -22.109707818201 0.432240550686635
"1421" -59.955894470215 -22.109707818201 0.387958575802832
"1422" -58.955894470215 -22.109707818201 0.379119823161476
"1423" -60.955894470215 -21.1097078181466 0.404568201932409
"1424" -59.955894470215 -21.1097078181466 0.379119823161476
"1425" -58.955894470215 -21.1097078181466 0.397242042886044
"1426" -60.955894470215 -20.1097078181588 0.366926259571291
"1427" -59.955894470215 -20.1097078181588 0.380568768520004
"1428" -58.9571772403167 -20.1111440482661 0.382764541888666
"1429" -56.9448558016718 -22.4140701406136 0.334385424941324
"1430" -58.1736879889361 -21.1094701343393 0.380695278097292
"1431" -70.7793354122249 -17.8394505840751 0.439430341964615
"1432" -70.1301850556191 -17.9390516023989 0.378184729045157
"1433" -71.8433179647436 -16.8667071842457 0.405878231041771
"1434" -70.9457698123003 -17.1015804961149 0.393252645988985
"1435" -69.9709573870924 -17.1023122997825 0.423212372484273
"1436" -71.955894470215 -16.1097078189213 0.359956423894998
"1437" -70.955894470215 -16.1097078189213 0.419877319825057
"1438" -73.8523026998788 -15.8587999807115 0.353016335985257
"1439" -72.9216279255111 -16.0612976965537 0.374031519307371
"1440" -74.8952588449255 -15.0453167085863 0.389618315818908
"1441" -73.955894470215 -15.1097078192973 0.406526561743238
"1442" -72.955894470215 -15.1097078192973 0.39064250950516
"1443" -69.955894470215 -16.1097078189213 0.446491105746183
"1444" -70.955894470215 -15.1097078192973 0.416065224861505
"1445" -69.955894470215 -15.1097078192973 0.387128232475972
"1446" -70.955894470215 -14.109707819748 0.380909046009287
"1447" -69.955894470215 -14.109707819748 0.399705776851734
"1448" -69.2161629776523 -14.090500664254 0.372399388597684
"1449" -70.955894470215 -13.1097078202725 0.379495710394639
"1450" -69.955894470215 -13.1097078202725 0.39484342931403
"1451" -71.955894470215 -15.1097078192973 0.343254100160637
"1452" -73.955894470215 -14.109707819748 0.353245916650318
"1453" -72.955894470215 -14.109707819748 0.322094664660698
"1454" -71.955894470215 -14.109707819748 0.339258879252347
"1455" -73.955894470215 -13.1097078202725 0.349853743043914
"1456" -72.955894470215 -13.1097078202725 0.338247299037318
"1457" -71.955894470215 -13.1097078202725 0.337448958364373
"1458" -73.955894470215 -12.1097078208691 0.346007234028493
"1459" -72.955894470215 -12.1097078208691 0.321691714942351
"1460" -71.955894470215 -12.1097078208691 0.297364176962775
"1461" -75.8312738864128 -14.0715750654796 0.339280195452691
"1462" -74.955894470215 -14.109707819748 0.395784659572297
"1463" -75.9136323916738 -13.0770496205858 0.333923176062289
"1464" -74.955894470215 -13.1097078202725 0.34859660372349
"1465" -76.7645840782296 -12.0255408964733 0.346720612162141
"1466" -75.955894470215 -12.1097078208691 0.333776467823264
"1467" -74.955894470215 -12.1097078208691 0.321963889521131
"1468" -69.1857972004705 -13.0853616488333 0.362476719193235
"1469" -69.955894470215 -12.1097078208691 0.311251720916791
"1470" -69.1516427690937 -12.1806022016195 0.295394675569607
"1471" -69.943911004682 -11.299751998859 0.296384107414492
"1472" -70.955894470215 -12.1097078208691 0.280231585606594
"1473" -73.955894470215 -11.1097078215356 0.312137507153135
"1474" -72.955894470215 -11.1097078215356 0.318022386062166
"1475" -71.955894470215 -11.1097078215356 0.285586508402633
